timestamp,open,high,low,close,volume
2018-01-01 00:00:00+00:00,1.98,2.09,1.81,2.05,232757444.9
2018-01-02 00:00:00+00:00,2.05,2.21,1.89,2.19,418605330.49
2018-01-03 00:00:00+00:00,2.19,2.85,2.15,2.73,986250815.39
2018-01-04 00:00:00+00:00,2.73,3.29,2.58,2.73,1299128128.22
2018-01-05 00:00:00+00:00,2.73,3.05,2.24,2.51,1002020058.28
2018-01-06 00:00:00+00:00,2.51,2.85,2.46,2.65,398736590.78
2018-01-07 00:00:00+00:00,2.65,2.82,2.58,2.78,272359641.4
2018-01-08 00:00:00+00:00,2.78,2.78,1.93,2.41,535353427.56
2018-01-09 00:00:00+00:00,2.41,2.5,1.92,2.06,480316287.77
2018-01-10 00:00:00+00:00,2.06,2.13,1.63,1.95,761397002.79
2018-01-11 00:00:00+00:00,1.95,2.24,1.56,1.93,1018947968.35
2018-01-12 00:00:00+00:00,1.93,2.16,1.81,2.02,429715482.31
2018-01-13 00:00:00+00:00,2.02,2.1,1.96,2.0,194844832.58
2018-01-14 00:00:00+00:00,2.0,2.0,1.76,1.83,185909079.46
2018-01-15 00:00:00+00:00,1.83,1.88,1.63,1.66,178452052.26
2018-01-16 00:00:00+00:00,1.66,1.68,0.8696,1.15,970771226.39
2018-01-17 00:00:00+00:00,1.15,1.38,0.8747,1.31,929665358.44
2018-01-18 00:00:00+00:00,1.31,1.73,1.23,1.57,877858800.75
2018-01-19 00:00:00+00:00,1.57,1.68,1.47,1.54,401871655.01
2018-01-20 00:00:00+00:00,1.54,1.63,1.48,1.57,249160785.57
2018-01-21 00:00:00+00:00,1.57,1.57,1.31,1.37,345641735.59
2018-01-22 00:00:00+00:00,1.37,1.42,1.14,1.34,392473700.15
2018-01-23 00:00:00+00:00,1.34,1.44,1.18,1.34,421893589.27
2018-01-24 00:00:00+00:00,1.34,1.42,1.29,1.36,245746147.37
2018-01-25 00:00:00+00:00,1.36,1.38,1.28,1.3,137374141.43
2018-01-26 00:00:00+00:00,1.3,1.32,1.11,1.21,249741656.68
2018-01-27 00:00:00+00:00,1.21,1.24,1.18,1.22,107159051.53
2018-01-28 00:00:00+00:00,1.22,1.39,1.22,1.36,160930675.26
2018-01-29 00:00:00+00:00,1.36,1.37,1.25,1.27,130238546.43
2018-01-30 00:00:00+00:00,1.27,1.27,1.09,1.11,216780181.79
2018-01-31 00:00:00+00:00,1.11,1.15,1.02,1.14,155671720.77
2018-02-01 00:00:00+00:00,1.14,1.14,0.8958,0.9503,243922158.25
2018-02-02 00:00:00+00:00,0.9503,0.961,0.6586,0.8989,516429237.37
2018-02-03 00:00:00+00:00,0.8989,1.02,0.7792,0.9595,257361990.36
2018-02-04 00:00:00+00:00,0.9595,0.9678,0.7793,0.8166,188852901.27
2018-02-05 00:00:00+00:00,0.8166,0.835,0.6392,0.6805,286445005.85
2018-02-06 00:00:00+00:00,0.6805,0.7785,0.5722,0.7619,343075949.03
2018-02-07 00:00:00+00:00,0.7619,0.8132,0.6959,0.7157,167590807.97
2018-02-08 00:00:00+00:00,0.7157,0.7887,0.711,0.781,121529485.93
2018-02-09 00:00:00+00:00,0.781,0.928,0.7407,0.9201,216317336.77
2018-02-10 00:00:00+00:00,0.9201,1.23,0.9058,1.03,581681815.44
2018-02-11 00:00:00+00:00,1.03,1.04,0.8925,0.9607,270280545.61
2018-02-12 00:00:00+00:00,0.9607,1.08,0.9574,1.04,208832351.89
2018-02-13 00:00:00+00:00,1.04,1.05,0.965,0.9866,116730650.44
2018-02-14 00:00:00+00:00,0.9866,1.15,0.9807,1.13,213096441.42
2018-02-15 00:00:00+00:00,1.13,1.14,1.07,1.11,177079070.26
2018-02-16 00:00:00+00:00,1.11,1.12,1.07,1.11,92551967.39
2018-02-17 00:00:00+00:00,1.11,1.2,1.1,1.18,140771185.12
2018-02-18 00:00:00+00:00,1.18,1.18,1.04,1.07,134960579.49
2018-02-19 00:00:00+00:00,1.07,1.13,1.07,1.11,60167206.76
2018-02-20 00:00:00+00:00,1.11,1.13,1.01,1.03,106414418.77
2018-02-21 00:00:00+00:00,1.03,1.04,0.9389,0.9512,130894818.35
2018-02-22 00:00:00+00:00,0.9512,0.9999,0.8637,0.8904,130321052.81
2018-02-23 00:00:00+00:00,0.8904,0.9829,0.8529,0.9402,105300019.39
2018-02-24 00:00:00+00:00,0.9402,0.967,0.8709,0.9009,63672682.67
2018-02-25 00:00:00+00:00,0.9009,0.9242,0.8787,0.9012,42176648.42
2018-02-26 00:00:00+00:00,0.9014,0.9433,0.8756,0.9296,59943198.22
2018-02-27 00:00:00+00:00,0.9296,0.9579,0.9177,0.9276,48040025.71
2018-02-28 00:00:00+00:00,0.9276,0.9467,0.8817,0.8853,48326696.0
2018-03-01 00:00:00+00:00,0.8857,0.9481,0.8754,0.9155,53144795.5
2018-03-02 00:00:00+00:00,0.9155,0.9211,0.8869,0.8983,30896737.31
2018-03-03 00:00:00+00:00,0.8983,0.9206,0.8914,0.8984,40559528.23
2018-03-04 00:00:00+00:00,0.8984,1.03,0.8847,1.0,124105558.43
2018-03-05 00:00:00+00:00,1.0,1.09,0.9422,0.9427,242874367.84
2018-03-06 00:00:00+00:00,0.9427,0.9791,0.889,0.9013,139373840.45
2018-03-07 00:00:00+00:00,0.9013,0.913,0.7885,0.8535,141658375.58
2018-03-08 00:00:00+00:00,0.8535,0.8716,0.7947,0.8053,76018604.9
2018-03-09 00:00:00+00:00,0.8053,0.8415,0.7325,0.8236,127177630.95
2018-03-10 00:00:00+00:00,0.8236,0.8412,0.7691,0.775,50954013.63
2018-03-11 00:00:00+00:00,0.775,0.8301,0.7501,0.8173,62035424.74
2018-03-12 00:00:00+00:00,0.8173,0.8282,0.7653,0.7822,49013833.94
2018-03-13 00:00:00+00:00,0.7822,0.7991,0.7605,0.7777,36680378.24
2018-03-14 00:00:00+00:00,0.7777,0.7918,0.6556,0.6876,74718642.59
2018-03-15 00:00:00+00:00,0.6876,0.7238,0.6293,0.6841,91947096.68
2018-03-16 00:00:00+00:00,0.6841,0.7091,0.6597,0.6779,58577029.72
2018-03-17 00:00:00+00:00,0.6779,0.6829,0.6148,0.6278,47574680.44
2018-03-18 00:00:00+00:00,0.6278,0.6822,0.5386,0.65,123397502.13
2018-03-19 00:00:00+00:00,0.65,0.7249,0.6275,0.7203,105733514.73
2018-03-20 00:00:00+00:00,0.7203,0.7203,0.6576,0.6996,95865093.49
2018-03-21 00:00:00+00:00,0.6996,0.7085,0.6621,0.6786,63760058.35
2018-03-22 00:00:00+00:00,0.6786,0.6902,0.622,0.6523,54532400.06
2018-03-23 00:00:00+00:00,0.6523,0.6535,0.6139,0.6404,43174298.47
2018-03-24 00:00:00+00:00,0.6404,0.6776,0.6279,0.629,39874599.35
2018-03-25 00:00:00+00:00,0.6291,0.6541,0.623,0.6341,28270263.67
2018-03-26 00:00:00+00:00,0.6341,0.6377,0.5754,0.5874,57143800.89
2018-03-27 00:00:00+00:00,0.5874,0.6018,0.5579,0.5703,43752083.89
2018-03-28 00:00:00+00:00,0.5703,0.5886,0.5651,0.5733,23514791.73
2018-03-29 00:00:00+00:00,0.5733,0.5745,0.4975,0.5031,68842916.04
2018-03-30 00:00:00+00:00,0.5031,0.5257,0.4715,0.499,71841509.56
2018-03-31 00:00:00+00:00,0.4989,0.5219,0.4929,0.5003,33649410.94
2018-04-01 00:00:00+00:00,0.5003,0.5078,0.4552,0.4787,39051078.63
2018-04-02 00:00:00+00:00,0.4787,0.5034,0.4719,0.4937,27904801.96
2018-04-03 00:00:00+00:00,0.4937,0.5531,0.4919,0.5473,56654630.6
2018-04-04 00:00:00+00:00,0.5473,0.5523,0.4861,0.4903,46939972.89
2018-04-05 00:00:00+00:00,0.4903,0.4975,0.475,0.4886,33139253.04
2018-04-06 00:00:00+00:00,0.4886,0.4947,0.4592,0.4731,25925305.31
2018-04-07 00:00:00+00:00,0.4731,0.4962,0.4713,0.4847,23441856.27
2018-04-08 00:00:00+00:00,0.4847,0.5012,0.4841,0.4973,16618055.41
2018-04-09 00:00:00+00:00,0.4973,0.5114,0.4749,0.4862,29080366.2
2018-04-10 00:00:00+00:00,0.4862,0.4935,0.4778,0.4909,14635880.04
2018-04-11 00:00:00+00:00,0.4909,0.5558,0.4858,0.5399,38211367.13
2018-04-12 00:00:00+00:00,0.5401,0.6627,0.5029,0.6416,149987432.79
2018-04-13 00:00:00+00:00,0.6416,0.7077,0.6132,0.6424,156289744.78
2018-04-14 00:00:00+00:00,0.6424,0.6725,0.6217,0.6401,59196723.64
2018-04-15 00:00:00+00:00,0.6401,0.696,0.6401,0.6935,56571761.74
2018-04-16 00:00:00+00:00,0.6936,0.695,0.6349,0.6638,50371103.98
2018-04-17 00:00:00+00:00,0.6638,0.6817,0.651,0.6548,48476925.26
2018-04-18 00:00:00+00:00,0.6549,0.7288,0.653,0.7132,77284009.77
2018-04-19 00:00:00+00:00,0.7132,0.7876,0.7047,0.7828,81040019.98
2018-04-20 00:00:00+00:00,0.7828,0.9367,0.7828,0.9229,243635236.6
2018-04-21 00:00:00+00:00,0.9229,0.9238,0.8061,0.8655,166546639.13
2018-04-22 00:00:00+00:00,0.8655,0.9139,0.8394,0.862,93721726.77
2018-04-23 00:00:00+00:00,0.862,0.8848,0.8452,0.8736,75109364.84
2018-04-24 00:00:00+00:00,0.8736,0.9643,0.868,0.9213,180720058.81
