timestamp,open,high,low,close,volume
2018-02-03 00:00:00+00:00,236.46,257.0,242.2,253.85,29993628.18
2018-02-04 00:00:00+00:00,253.76,228.87,216.46,219.42,26239043.29
2018-02-05 00:00:00+00:00,219.53,221.9,166.4,180.08,22599139.14
2018-02-06 00:00:00+00:00,179.72,210.94,188.14,210.09,54137582.14
2018-02-07 00:00:00+00:00,210.13,231.65,190.33,206.51,17832615.51
2018-02-08 00:00:00+00:00,206.85,248.73,224.61,247.74,42799520.34
2018-02-09 00:00:00+00:00,247.7,264.99,251.77,258.3,46558862.91
2018-02-10 00:00:00+00:00,258.38,258.54,247.65,247.82,41067745.48
2018-02-11 00:00:00+00:00,247.65,234.78,223.54,228.47,29976371.94
2018-02-12 00:00:00+00:00,228.55,256.82,246.4,247.47,29424604.36
2018-02-13 00:00:00+00:00,247.46,237.54,230.54,232.93,27600998.29
2018-02-14 00:00:00+00:00,232.76,277.36,257.82,274.61,47765293.41
2018-02-15 00:00:00+00:00,274.7,298.6,276.13,296.3,39559509.26
2018-02-16 00:00:00+00:00,296.3,301.18,286.2,293.94,29631623.13
2018-02-17 00:00:00+00:00,293.94,338.58,318.82,321.6,51694081.58
2018-02-18 00:00:00+00:00,320.48,322.43,287.41,294.95,15476176.62
2018-02-19 00:00:00+00:00,294.62,324.06,314.11,315.0,40948306.0
2018-02-20 00:00:00+00:00,315.0,317.54,297.28,298.41,38544144.57
2018-02-21 00:00:00+00:00,298.53,311.31,274.1,307.43,64842180.11
2018-02-22 00:00:00+00:00,308.19,317.31,273.58,274.82,23161848.98
2018-02-23 00:00:00+00:00,274.83,295.45,263.46,279.2,19685281.18
2018-02-24 00:00:00+00:00,278.91,273.12,261.76,267.98,29945042.06
2018-02-25 00:00:00+00:00,268.33,280.71,263.16,278.51,8643504.01
2018-02-26 00:00:00+00:00,278.51,296.67,267.15,291.16,14205116.0
2018-02-27 00:00:00+00:00,291.21,307.14,293.37,298.67,36159718.2
2018-02-28 00:00:00+00:00,298.88,291.74,281.82,284.4,28373037.75
2018-03-01 00:00:00+00:00,284.4,314.0,299.25,313.02,32998888.44
2018-03-02 00:00:00+00:00,313.43,351.57,308.2,343.31,42741870.5
2018-03-03 00:00:00+00:00,343.31,373.77,342.15,349.91,44761930.5
2018-03-04 00:00:00+00:00,350.38,370.79,348.58,368.14,60362701.44
2018-03-05 00:00:00+00:00,368.13,375.37,353.75,368.62,65557166.64
2018-03-06 00:00:00+00:00,370.32,370.32,338.81,344.26,24617080.24
2018-03-07 00:00:00+00:00,344.26,363.13,317.46,336.95,40424748.93
2018-03-08 00:00:00+00:00,336.95,336.96,274.03,275.98,36885915.0
2018-03-09 00:00:00+00:00,275.98,285.77,241.35,285.23,45362657.79
2018-03-10 00:00:00+00:00,285.23,293.94,251.49,254.35,25309109.12
2018-03-11 00:00:00+00:00,254.35,286.02,244.38,280.29,21392714.97
2018-03-12 00:00:00+00:00,280.27,286.52,249.3,257.76,19139333.52
2018-03-13 00:00:00+00:00,257.76,265.93,244.67,247.47,20019352.98
2018-03-14 00:00:00+00:00,247.47,253.09,206.55,215.34,21150640.59
2018-03-15 00:00:00+00:00,215.34,225.69,197.99,212.27,20978611.85
2018-03-16 00:00:00+00:00,212.4,215.53,207.0,214.62,35793086.55
2018-03-17 00:00:00+00:00,215.76,216.85,193.68,197.56,14574488.49
2018-03-18 00:00:00+00:00,197.56,209.91,175.28,209.43,20805588.22
2018-03-19 00:00:00+00:00,209.36,223.07,201.67,218.16,17960940.78
2018-03-20 00:00:00+00:00,217.48,230.78,219.45,223.73,33921563.01
2018-03-21 00:00:00+00:00,223.73,231.25,217.17,217.79,30879622.93
2018-03-22 00:00:00+00:00,218.58,224.09,203.22,213.17,11774574.24
2018-03-23 00:00:00+00:00,213.03,215.8,198.71,215.63,10847477.65
2018-03-24 00:00:00+00:00,216.07,217.57,207.37,208.61,7595959.38
2018-03-25 00:00:00+00:00,208.5,215.68,202.82,211.41,7348070.51
2018-03-26 00:00:00+00:00,211.05,203.81,194.02,195.98,21715456.36
2018-03-27 00:00:00+00:00,195.98,189.67,180.53,187.95,37326208.42
2018-03-28 00:00:00+00:00,187.95,201.14,189.92,199.47,30252060.36
2018-03-29 00:00:00+00:00,199.47,179.8,173.69,176.17,28981103.74
2018-03-30 00:00:00+00:00,176.84,181.51,163.34,172.83,13555059.05
2018-03-31 00:00:00+00:00,172.78,183.27,172.07,181.06,6306502.87
2018-04-01 00:00:00+00:00,181.06,184.06,165.9,176.76,9048756.37
2018-04-02 00:00:00+00:00,175.2,182.31,176.51,177.08,16479880.86
2018-04-03 00:00:00+00:00,177.08,189.2,183.7,188.98,21795753.67
2018-04-04 00:00:00+00:00,188.98,173.73,169.16,169.77,25597290.01
2018-04-05 00:00:00+00:00,169.77,174.45,168.54,172.14,26055151.73
2018-04-06 00:00:00+00:00,172.14,171.71,161.43,161.56,26423021.15
2018-04-07 00:00:00+00:00,161.56,170.44,167.26,169.82,20165996.61
2018-04-08 00:00:00+00:00,169.82,174.34,169.69,174.34,14620022.5
2018-04-09 00:00:00+00:00,175.79,181.4,164.65,168.04,7009792.68
2018-04-10 00:00:00+00:00,166.68,169.23,164.91,166.07,21805465.01
2018-04-11 00:00:00+00:00,166.07,170.03,165.85,169.27,25023538.71
2018-04-12 00:00:00+00:00,169.26,196.05,188.52,192.41,33793915.95
2018-04-13 00:00:00+00:00,192.41,194.16,188.31,189.5,31762360.2
2018-04-14 00:00:00+00:00,189.41,194.47,190.53,191.1,27648547.52
2018-04-15 00:00:00+00:00,191.02,205.06,199.03,201.63,28783079.09
2018-04-16 00:00:00+00:00,201.8,196.42,191.73,194.48,19637085.74
2018-04-17 00:00:00+00:00,194.48,197.64,190.67,196.22,19447962.92
2018-04-18 00:00:00+00:00,196.22,240.95,202.62,229.81,68803645.89
2018-04-19 00:00:00+00:00,229.21,239.48,226.16,238.53,16570972.19
2018-04-20 00:00:00+00:00,238.18,272.53,253.8,272.26,54577485.21
2018-04-21 00:00:00+00:00,272.26,274.24,246.72,256.46,35319689.92
2018-04-22 00:00:00+00:00,256.46,280.49,247.94,269.82,51286453.86
2018-04-23 00:00:00+00:00,269.73,286.54,274.07,283.58,46748759.21
2018-04-24 00:00:00+00:00,283.56,307.83,291.99,292.47,52217245.23
2018-04-25 00:00:00+00:00,292.53,269.05,241.27,256.09,61635501.07
2018-04-26 00:00:00+00:00,256.09,292.02,263.24,267.05,66150779.02
2018-04-27 00:00:00+00:00,267.34,258.59,246.17,250.63,48539970.97
2018-04-28 00:00:00+00:00,250.63,265.58,255.58,261.47,48965236.88
2018-04-29 00:00:00+00:00,261.42,263.02,247.59,255.68,47178363.95
2018-04-30 00:00:00+00:00,255.41,255.44,239.81,241.48,59930244.89
2018-05-01 00:00:00+00:00,241.47,241.09,231.83,239.55,46236025.09
2018-05-02 00:00:00+00:00,239.55,254.72,242.99,249.64,49718471.55
2018-05-03 00:00:00+00:00,249.64,263.51,243.33,245.28,68858403.83
2018-05-04 00:00:00+00:00,245.31,248.41,233.66,241.33,50023034.25
2018-05-05 00:00:00+00:00,241.15,245.75,240.14,240.63,48238225.59
2018-05-06 00:00:00+00:00,240.75,239.87,233.99,235.82,29877708.57
2018-05-07 00:00:00+00:00,235.8,234.73,225.16,233.32,24195895.59
2018-05-08 00:00:00+00:00,233.3,229.81,221.72,224.02,18785474.68
2018-05-09 00:00:00+00:00,224.02,233.68,223.24,227.16,22332508.14
2018-05-10 00:00:00+00:00,227.17,225.26,217.04,217.32,19765211.98
2018-05-11 00:00:00+00:00,216.96,217.07,196.37,197.08,15214395.16
2018-05-12 00:00:00+00:00,197.08,205.47,190.93,201.27,9876849.14
2018-05-13 00:00:00+00:00,202.19,213.47,206.85,208.07,16904921.65
2018-05-14 00:00:00+00:00,207.98,215.17,204.25,212.92,31626280.27
2018-05-15 00:00:00+00:00,212.92,211.41,201.83,203.52,37501760.69
2018-05-16 00:00:00+00:00,203.52,201.36,196.69,198.86,33621337.85
2018-05-17 00:00:00+00:00,198.81,196.37,190.72,190.8,32587991.28
2018-05-18 00:00:00+00:00,190.8,211.89,191.93,204.14,40495070.51
2018-05-19 00:00:00+00:00,204.14,204.99,197.07,197.82,23376908.39
2018-05-20 00:00:00+00:00,197.82,205.73,202.83,203.94,24737817.33
2018-05-21 00:00:00+00:00,203.94,201.4,196.01,198.79,27306184.85
2018-05-22 00:00:00+00:00,198.79,189.19,174.64,175.28,35388429.12
2018-05-23 00:00:00+00:00,175.28,174.06,162.8,170.83,32752999.69
2018-05-24 00:00:00+00:00,170.83,176.88,166.56,171.79,28865867.76
2018-05-25 00:00:00+00:00,171.87,170.44,164.16,164.53,18898530.57
2018-05-26 00:00:00+00:00,164.53,164.97,161.37,164.83,10470148.83
2018-05-27 00:00:00+00:00,164.9,170.51,162.04,166.39,24398455.49
2018-05-28 00:00:00+00:00,166.39,162.17,149.5,149.71,25927422.1
2018-05-29 00:00:00+00:00,149.71,167.66,155.03,157.79,30599164.48
2018-05-30 00:00:00+00:00,157.79,158.14,154.14,154.88,25151412.62
2018-05-31 00:00:00+00:00,154.88,158.82,154.47,155.82,26344704.96
2018-06-01 00:00:00+00:00,155.81,158.82,154.23,157.69,22057702.27
2018-06-02 00:00:00+00:00,157.69,167.46,159.51,162.57,29980523.39
2018-06-03 00:00:00+00:00,162.57,176.94,164.2,169.14,31392613.27
2018-06-04 00:00:00+00:00,169.14,166.12,157.94,159.97,28907033.92
2018-06-05 00:00:00+00:00,159.97,169.45,161.67,167.24,27254328.26
2018-06-06 00:00:00+00:00,167.24,168.41,164.04,164.65,30781678.08
2018-06-07 00:00:00+00:00,164.65,170.87,163.47,163.94,27673366.05
2018-06-08 00:00:00+00:00,164.1,164.07,157.66,158.35,25468594.84
2018-06-09 00:00:00+00:00,158.35,157.04,153.73,155.01,21758148.84
2018-06-10 00:00:00+00:00,155.01,139.95,132.36,139.61,28572351.88
2018-06-11 00:00:00+00:00,139.61,142.91,134.79,138.09,22499526.6
2018-06-12 00:00:00+00:00,138.09,131.86,121.17,125.24,23108744.55
2018-06-13 00:00:00+00:00,125.24,121.98,113.97,121.85,27147381.98
2018-06-14 00:00:00+00:00,121.85,136.39,124.43,132.8,27325443.29
2018-06-15 00:00:00+00:00,132.81,129.73,121.47,122.18,23822304.44
2018-06-16 00:00:00+00:00,122.11,129.09,122.65,126.68,19854870.57
2018-06-17 00:00:00+00:00,126.68,125.99,122.12,123.47,20373667.39
2018-06-18 00:00:00+00:00,123.47,129.19,124.69,127.11,20802874.23
2018-06-19 00:00:00+00:00,127.17,129.23,124.98,125.93,22513134.2
2018-06-20 00:00:00+00:00,125.99,127.45,121.97,122.65,23663195.12
2018-06-21 00:00:00+00:00,122.72,123.59,121.37,123.59,21373193.05
2018-06-22 00:00:00+00:00,123.59,111.89,107.29,110.14,24848338.55
2018-06-23 00:00:00+00:00,110.2,120.06,111.61,115.01,22470512.95
2018-06-24 00:00:00+00:00,115.0,124.08,113.8,121.25,30863776.12
2018-06-25 00:00:00+00:00,121.25,130.22,122.58,127.02,24098470.18
2018-06-26 00:00:00+00:00,127.02,127.8,119.39,120.49,23100334.09
2018-06-27 00:00:00+00:00,120.63,130.2,121.23,128.97,25119255.42
2018-06-28 00:00:00+00:00,128.91,128.99,114.78,116.78,31082760.51
2018-06-29 00:00:00+00:00,116.77,127.86,121.84,126.5,21632363.01
2018-06-30 00:00:00+00:00,126.5,134.86,127.45,130.58,17366356.5
2018-07-01 00:00:00+00:00,130.65,133.06,126.21,129.76,20633737.4
2018-07-02 00:00:00+00:00,129.83,142.5,133.77,140.78,24399017.16
2018-07-03 00:00:00+00:00,140.8,141.45,135.46,138.33,20507009.28
2018-07-04 00:00:00+00:00,138.24,144.12,137.93,138.65,20420816.37
2018-07-05 00:00:00+00:00,138.65,139.19,133.24,137.95,19766218.57
2018-07-06 00:00:00+00:00,137.75,140.09,131.58,133.16,21604971.99
2018-07-07 00:00:00+00:00,133.16,137.32,133.67,134.01,18169097.01
2018-07-08 00:00:00+00:00,134.01,138.17,132.6,137.57,16678462.39
2018-07-09 00:00:00+00:00,137.57,140.11,134.91,135.24,22044210.82
2018-07-10 00:00:00+00:00,135.24,129.1,120.71,120.78,18358555.08
2018-07-11 00:00:00+00:00,120.78,129.55,122.39,125.07,23232049.88
2018-07-12 00:00:00+00:00,125.07,124.88,119.38,120.69,19187693.42
2018-07-13 00:00:00+00:00,120.7,124.22,118.99,122.23,14966549.31
2018-07-14 00:00:00+00:00,122.22,123.68,121.17,123.24,13869180.67
2018-07-15 00:00:00+00:00,123.24,125.57,122.51,124.1,14599526.11
2018-07-16 00:00:00+00:00,124.1,137.17,129.62,135.49,21162978.3
2018-07-17 00:00:00+00:00,135.48,153.71,143.31,144.19,24428757.87
2018-07-18 00:00:00+00:00,144.19,147.67,138.66,139.69,19966853.55
2018-07-19 00:00:00+00:00,139.69,145.81,139.53,139.53,20167454.87
2018-07-20 00:00:00+00:00,139.6,137.22,128.71,129.66,24870839.66
2018-07-21 00:00:00+00:00,129.66,132.48,129.59,132.11,16461169.32
2018-07-22 00:00:00+00:00,132.04,132.88,127.48,127.85,20269873.27
2018-07-23 00:00:00+00:00,127.85,142.47,131.75,133.6,25874213.34
2018-07-24 00:00:00+00:00,133.6,149.95,142.14,147.35,26988874.22
2018-07-25 00:00:00+00:00,147.35,144.78,138.24,143.14,21825341.35
2018-07-26 00:00:00+00:00,143.14,140.09,135.89,136.52,22460759.63
2018-07-27 00:00:00+00:00,136.52,142.71,139.68,140.25,18362563.61
2018-07-28 00:00:00+00:00,140.25,142.64,139.84,140.01,15491688.87
2018-07-29 00:00:00+00:00,140.01,141.0,134.76,135.49,20431877.55
2018-07-30 00:00:00+00:00,135.49,135.89,131.47,131.8,19134931.32
2018-07-31 00:00:00+00:00,131.8,127.94,120.9,121.91,20855080.76
2018-08-01 00:00:00+00:00,121.92,130.3,119.57,128.4,20806319.16
2018-08-02 00:00:00+00:00,128.4,128.52,120.68,122.34,15910398.99
2018-08-03 00:00:00+00:00,122.34,120.76,116.68,120.02,14352019.18
2018-08-04 00:00:00+00:00,120.02,115.65,111.37,114.04,12361538.83
2018-08-05 00:00:00+00:00,114.04,117.61,113.38,117.47,14131935.19
2018-08-06 00:00:00+00:00,117.47,116.76,113.36,113.36,14263993.99
2018-08-07 00:00:00+00:00,113.35,111.61,107.71,107.77,15290972.71
2018-08-08 00:00:00+00:00,107.77,101.38,93.14,94.65,17908160.48
2018-08-09 00:00:00+00:00,94.65,104.1,98.48,100.24,15449880.61
2018-08-10 00:00:00+00:00,100.24,95.32,91.13,91.56,13919168.25
2018-08-11 00:00:00+00:00,91.62,94.57,89.58,93.08,18175811.42
2018-08-12 00:00:00+00:00,93.08,96.05,92.95,93.07,11359343.85
2018-08-13 00:00:00+00:00,93.07,94.39,87.62,87.75,16468896.96
2018-08-14 00:00:00+00:00,87.75,87.97,80.9,84.07,19790637.23
2018-08-15 00:00:00+00:00,84.13,90.66,85.08,89.28,14713403.79
2018-08-16 00:00:00+00:00,89.28,91.51,89.1,91.06,13121914.65
2018-08-17 00:00:00+00:00,91.06,102.1,94.78,99.59,16241915.53
2018-08-18 00:00:00+00:00,99.59,103.52,95.89,98.26,17679012.49
2018-08-19 00:00:00+00:00,98.26,100.72,96.88,98.7,11785722.7
2018-08-20 00:00:00+00:00,98.7,99.06,92.54,92.92,12788514.42
2018-08-21 00:00:00+00:00,92.92,97.17,93.21,95.03,14375860.14
2018-08-22 00:00:00+00:00,95.03,93.26,89.06,89.95,12585159.47
2018-08-23 00:00:00+00:00,89.95,92.53,89.98,90.04,12399928.99
2018-08-24 00:00:00+00:00,90.04,94.6,91.04,93.79,21572849.11
2018-08-25 00:00:00+00:00,93.79,96.38,92.33,92.6,10940308.15
2018-08-26 00:00:00+00:00,92.61,95.03,91.47,94.89,10130201.24
2018-08-27 00:00:00+00:00,94.89,105.81,96.68,105.46,18419781.33
2018-08-28 00:00:00+00:00,105.47,108.21,103.32,107.79,13695792.33
2018-08-29 00:00:00+00:00,107.79,108.39,102.18,103.73,11407969.82
2018-08-30 00:00:00+00:00,103.66,105.4,98.61,103.51,24233228.68
2018-08-31 00:00:00+00:00,103.51,117.56,103.86,116.44,35065991.61
2018-09-01 00:00:00+00:00,116.44,125.84,117.92,121.31,29688274.86
2018-09-02 00:00:00+00:00,121.31,125.65,117.55,120.03,18608826.56
2018-09-03 00:00:00+00:00,120.03,136.39,119.37,135.37,31345985.48
2018-09-04 00:00:00+00:00,135.37,141.58,134.5,138.11,28880341.09
2018-09-05 00:00:00+00:00,138.1,139.94,113.19,114.76,14892846.36
2018-09-06 00:00:00+00:00,114.66,118.19,109.78,117.34,26614860.08
2018-09-07 00:00:00+00:00,117.41,117.85,110.73,110.86,18596370.34
2018-09-08 00:00:00+00:00,110.88,109.56,102.24,104.1,13915025.28
2018-09-09 00:00:00+00:00,104.1,108.05,101.98,105.3,21466550.85
2018-09-10 00:00:00+00:00,105.23,108.91,104.48,105.81,19544528.99
2018-09-11 00:00:00+00:00,105.81,107.91,102.18,105.2,16446453.71
2018-09-12 00:00:00+00:00,105.2,106.34,98.23,104.06,20963723.64
2018-09-13 00:00:00+00:00,104.12,115.88,106.01,112.05,17977799.41
2018-09-14 00:00:00+00:00,112.05,116.94,110.2,116.62,22690299.79
2018-09-15 00:00:00+00:00,116.61,122.22,116.81,119.29,17640485.43
2018-09-16 00:00:00+00:00,119.3,118.93,113.99,117.04,15267771.91
2018-09-17 00:00:00+00:00,117.04,115.71,106.07,106.19,21454353.99
2018-09-18 00:00:00+00:00,106.19,112.97,105.41,112.01,18082790.77
2018-09-19 00:00:00+00:00,112.01,113.71,108.84,109.68,19723138.03
2018-09-20 00:00:00+00:00,109.61,116.2,111.32,116.07,18130775.32
2018-09-21 00:00:00+00:00,116.07,124.56,118.81,124.15,21764410.9
2018-09-22 00:00:00+00:00,124.15,124.12,119.82,122.31,10249998.84
2018-09-23 00:00:00+00:00,122.31,126.95,120.85,122.26,31827702.51
2018-09-24 00:00:00+00:00,122.26,120.94,114.55,114.88,13044654.83
2018-09-25 00:00:00+00:00,114.88,116.39,111.76,116.39,11521554.39
2018-09-26 00:00:00+00:00,116.39,117.43,113.16,115.03,12488223.82
2018-09-27 00:00:00+00:00,115.03,121.09,116.94,119.15,18002535.36
2018-09-28 00:00:00+00:00,119.08,119.7,115.85,116.98,12899400.86
2018-09-29 00:00:00+00:00,116.85,117.68,113.52,114.51,13608585.75
2018-09-30 00:00:00+00:00,114.51,116.64,114.72,115.78,9563548.23
2018-10-01 00:00:00+00:00,115.72,116.4,113.7,114.49,8380013.87
2018-10-02 00:00:00+00:00,114.49,119.29,112.04,116.48,13179983.37
2018-10-03 00:00:00+00:00,116.48,116.86,112.25,114.39,9084620.9
2018-10-04 00:00:00+00:00,114.4,116.26,113.44,114.69,8128128.16
2018-10-05 00:00:00+00:00,114.69,116.01,114.35,115.35,4852851.62
2018-10-06 00:00:00+00:00,115.35,115.32,113.35,114.86,7462060.37
2018-10-07 00:00:00+00:00,114.86,115.26,113.01,113.54,6106244.3
2018-10-08 00:00:00+00:00,113.61,115.51,113.38,114.18,7620368.04
2018-10-09 00:00:00+00:00,114.18,114.2,112.87,113.34,6902884.78
2018-10-10 00:00:00+00:00,113.34,114.31,112.01,114.12,7196489.77
2018-10-11 00:00:00+00:00,114.18,107.86,100.16,100.16,12714329.15
2018-10-12 00:00:00+00:00,100.16,103.76,100.2,100.89,7807411.74
2018-10-13 00:00:00+00:00,100.91,103.16,100.97,102.91,5781811.17
2018-10-14 00:00:00+00:00,102.91,103.39,100.51,100.63,6563700.84
2018-10-15 00:00:00+00:00,100.57,110.36,103.55,107.52,16282561.86
2018-10-16 00:00:00+00:00,107.52,108.36,105.99,108.29,8298846.36
2018-10-17 00:00:00+00:00,108.29,108.41,106.18,106.9,8903632.67
2018-10-18 00:00:00+00:00,106.93,106.61,102.59,103.69,8317873.19
2018-10-19 00:00:00+00:00,103.7,105.71,103.25,104.54,6482529.0
2018-10-20 00:00:00+00:00,104.48,105.86,104.04,104.43,5927938.73
2018-10-21 00:00:00+00:00,104.43,106.57,104.55,105.72,7553503.19
2018-10-22 00:00:00+00:00,105.72,106.45,104.83,106.39,8214004.64
2018-10-23 00:00:00+00:00,106.41,110.45,106.18,108.96,12920097.93
2018-10-24 00:00:00+00:00,108.97,109.51,106.66,106.79,7690969.63
2018-10-25 00:00:00+00:00,106.8,106.7,105.08,106.51,7821672.83
2018-10-26 00:00:00+00:00,106.51,106.54,104.54,104.8,7787354.47
2018-10-27 00:00:00+00:00,104.8,105.14,103.85,104.04,7441284.06
2018-10-28 00:00:00+00:00,104.04,105.15,102.24,104.83,8024803.61
2018-10-29 00:00:00+00:00,104.83,102.54,100.71,101.28,8764319.2
2018-10-30 00:00:00+00:00,101.28,103.15,101.07,103.03,8906247.62
2018-10-31 00:00:00+00:00,103.03,105.86,103.38,104.65,9028486.9
2018-11-01 00:00:00+00:00,104.66,105.42,103.19,104.33,6828816.8
2018-11-02 00:00:00+00:00,104.33,106.54,104.04,106.15,8337220.91
2018-11-03 00:00:00+00:00,106.15,107.95,104.76,107.06,7188186.61
2018-11-04 00:00:00+00:00,107.06,113.69,107.48,112.72,11412219.41
2018-11-05 00:00:00+00:00,112.79,112.72,109.89,112.01,10237046.78
2018-11-06 00:00:00+00:00,112.07,114.63,111.06,113.14,11455093.6
2018-11-07 00:00:00+00:00,113.14,114.07,109.83,111.53,11493107.1
2018-11-08 00:00:00+00:00,111.55,110.49,108.42,108.68,10450452.06
2018-11-09 00:00:00+00:00,108.68,108.23,105.36,106.96,10256624.03
2018-11-10 00:00:00+00:00,106.96,107.33,104.45,104.84,8942342.05
2018-11-11 00:00:00+00:00,104.84,106.82,103.04,106.82,11188577.36
2018-11-12 00:00:00+00:00,106.82,106.66,104.93,105.06,10653748.25
2018-11-13 00:00:00+00:00,105.06,105.74,103.71,104.72,10954448.7
2018-11-14 00:00:00+00:00,104.72,94.91,85.72,91.0,15330661.43
2018-11-15 00:00:00+00:00,90.87,90.92,84.99,88.67,15764697.64
2018-11-16 00:00:00+00:00,88.67,88.77,86.87,87.2,9318472.11
2018-11-17 00:00:00+00:00,87.21,88.71,85.43,88.43,9916508.81
2018-11-18 00:00:00+00:00,88.42,92.26,88.55,89.39,13769150.27
2018-11-19 00:00:00+00:00,89.39,76.86,70.8,72.1,14807867.42
2018-11-20 00:00:00+00:00,72.1,69.47,65.21,66.05,13252521.89
2018-11-21 00:00:00+00:00,66.05,70.5,67.56,68.62,11491177.45
2018-11-22 00:00:00+00:00,68.62,66.5,64.16,65.29,7162643.75
2018-11-23 00:00:00+00:00,65.29,66.8,64.28,66.63,8072602.79
2018-11-24 00:00:00+00:00,66.63,59.78,57.35,58.04,6501111.47
2018-11-25 00:00:00+00:00,58.04,60.54,56.1,57.94,10138547.61
2018-11-26 00:00:00+00:00,57.98,55.9,53.02,53.36,9798029.16
2018-11-27 00:00:00+00:00,53.37,58.11,53.87,57.42,10844801.03
2018-11-28 00:00:00+00:00,57.42,65.19,62.29,63.61,7749878.45
2018-11-29 00:00:00+00:00,63.61,64.3,60.57,61.26,7655950.22
2018-11-30 00:00:00+00:00,61.26,58.02,56.86,57.98,6012444.99
2018-12-01 00:00:00+00:00,57.98,61.28,59.35,59.65,6135692.1
2018-12-02 00:00:00+00:00,59.65,60.87,58.64,59.26,5957416.48
2018-12-03 00:00:00+00:00,59.26,56.02,52.92,54.55,7517675.08
2018-12-04 00:00:00+00:00,54.55,57.21,55.48,56.94,6288167.8
2018-12-05 00:00:00+00:00,56.94,53.93,51.28,51.54,5616044.7
2018-12-06 00:00:00+00:00,51.54,48.48,45.66,46.14,7394212.25
2018-12-07 00:00:00+00:00,46.14,46.62,44.4,46.59,8124071.42
2018-12-08 00:00:00+00:00,46.59,48.7,45.1,45.27,6592113.24
2018-12-09 00:00:00+00:00,45.27,48.58,46.71,47.57,5734445.85
2018-12-10 00:00:00+00:00,47.57,46.22,44.0,44.17,6540860.37
2018-12-11 00:00:00+00:00,44.17,43.67,42.31,42.38,5465257.65
2018-12-12 00:00:00+00:00,42.38,44.69,43.36,43.95,4662112.27
2018-12-13 00:00:00+00:00,43.95,41.84,40.55,40.88,5027706.37
2018-12-14 00:00:00+00:00,40.88,41.41,38.86,38.89,5361185.41
2018-12-15 00:00:00+00:00,38.89,39.44,37.63,38.79,5611425.31
2018-12-16 00:00:00+00:00,38.79,40.3,39.03,39.26,4041195.77
2018-12-17 00:00:00+00:00,39.64,45.49,39.11,44.18,2203790.01
2018-12-18 00:00:00+00:00,43.64,48.01,45.67,46.93,5731430.2
2018-12-19 00:00:00+00:00,46.93,48.24,45.85,46.11,7210291.79
2018-12-20 00:00:00+00:00,46.11,55.49,50.85,55.32,8986537.06
2018-12-21 00:00:00+00:00,55.32,53.18,49.79,52.05,9621369.72
2018-12-22 00:00:00+00:00,52.05,54.29,51.82,52.14,5920165.67
2018-12-23 00:00:00+00:00,52.14,53.98,51.5,53.26,5674321.78
2018-12-24 00:00:00+00:00,53.26,57.64,54.17,56.29,10006889.22
