timestamp,open,high,low,close,volume
2018-01-01 00:00:00+00:00,0.71,0.715,0.632,0.7022,9403559.91
2018-01-02 00:00:00+00:00,0.7022,0.8,0.675,0.762,6292466.84
2018-01-03 00:00:00+00:00,0.762,1.1,0.7601,1.1,15269923.65
2018-01-04 00:00:00+00:00,1.11,1.38,1.04,1.13,14721109.54
2018-01-05 00:00:00+00:00,1.15,1.3,0.9,1.01,14616848.19
2018-01-06 00:00:00+00:00,1.01,1.08,0.908,1.04,7036404.33
2018-01-07 00:00:00+00:00,1.03,1.05,0.979,1.01,3741344.23
2018-01-08 00:00:00+00:00,1.01,1.02,0.7359,0.9,6765036.61
2018-01-09 00:00:00+00:00,0.9,0.954,0.772,0.81,4729859.2
2018-01-10 00:00:00+00:00,0.81,0.8293,0.6559,0.7765,6665172.35
2018-01-11 00:00:00+00:00,0.78,0.783,0.51,0.68,8794376.36
2018-01-12 00:00:00+00:00,0.679,0.93,0.631,0.895,7945692.59
2018-01-13 00:00:00+00:00,0.8983,0.959,0.8329,0.879,6400745.85
2018-01-14 00:00:00+00:00,0.879,0.89,0.72,0.8,5461450.35
2018-01-15 00:00:00+00:00,0.8,0.8666,0.75,0.77,3956914.17
2018-01-16 00:00:00+00:00,0.7724,0.7952,0.45,0.61,14442780.73
2018-01-17 00:00:00+00:00,0.6,0.6839,0.434,0.6242,15237720.28
2018-01-18 00:00:00+00:00,0.625,0.6996,0.6,0.65,2108397.87
2018-01-19 00:00:00+00:00,0.65,0.6964,0.589,0.6441,5750844.38
2018-01-20 00:00:00+00:00,0.6479,0.7263,0.64,0.7048,3820240.01
2018-01-21 00:00:00+00:00,0.7049,0.7049,0.5765,0.61,4988683.38
2018-01-22 00:00:00+00:00,0.6165,0.64,0.51,0.5675,4726783.99
2018-01-23 00:00:00+00:00,0.5699,0.59,0.5166,0.5601,3765169.01
2018-01-24 00:00:00+00:00,0.5619,0.65,0.537,0.628,4050649.27
2018-01-25 00:00:00+00:00,0.63,0.685,0.6185,0.642,3864120.17
2018-01-26 00:00:00+00:00,0.642,0.655,0.561,0.6268,8406839.7
2018-01-27 00:00:00+00:00,0.6268,0.642,0.595,0.6213,2640804.41
2018-01-28 00:00:00+00:00,0.6213,0.67,0.6131,0.6423,3194670.44
2018-01-29 00:00:00+00:00,0.6423,0.6465,0.583,0.591,2712202.98
2018-01-30 00:00:00+00:00,0.591,0.603,0.5,0.51,4609867.44
2018-01-31 00:00:00+00:00,0.5136,0.517,0.463,0.5072,3069907.43
2018-02-01 00:00:00+00:00,0.5072,0.5218,0.387,0.4217,4524656.19
2018-02-02 00:00:00+00:00,0.4217,0.4217,0.2958,0.4047,11368745.26
2018-02-03 00:00:00+00:00,0.4,0.5185,0.3453,0.464,6971494.08
2018-02-04 00:00:00+00:00,0.464,0.488,0.364,0.382,17107431.63
2018-02-05 00:00:00+00:00,0.382,0.3962,0.2915,0.317,9493848.67
2018-02-06 00:00:00+00:00,0.317,0.3732,0.2612,0.359,12659288.18
2018-02-07 00:00:00+00:00,0.359,0.38,0.318,0.331,8234163.49
2018-02-08 00:00:00+00:00,0.331,0.361,0.318,0.3449,4887107.79
2018-02-09 00:00:00+00:00,0.345,0.386,0.32,0.379,4655595.05
2018-02-10 00:00:00+00:00,0.379,0.4386,0.358,0.381,11886451.73
2018-02-11 00:00:00+00:00,0.381,0.381,0.34,0.3488,4366709.77
2018-02-12 00:00:00+00:00,0.3488,0.383,0.3488,0.371,2552983.28
2018-02-13 00:00:00+00:00,0.3713,0.374,0.342,0.3578,1790268.54
