timestamp,open,high,low,close,volume
2018-01-01 00:00:00+00:00,741.69,766.49,718.9,757.22,689729274.59
2018-01-02 00:00:00+00:00,756.17,882.61,756.17,861.97,949013949.18
2018-01-03 00:00:00+00:00,861.97,951.7,847.9,941.1,778108786.12
2018-01-04 00:00:00+00:00,941.0,997.44,901.03,944.83,780050914.4
2018-01-05 00:00:00+00:00,944.5,1165.81,926.75,963.88,1621948065.55
2018-01-06 00:00:00+00:00,963.88,1056.96,958.73,1008.36,983833688.41
2018-01-07 00:00:00+00:00,1006.41,1117.84,1003.21,1117.75,602250144.77
2018-01-08 00:00:00+00:00,1117.75,1228.25,967.84,1136.11,1292737991.11
2018-01-09 00:00:00+00:00,1136.11,1300.3,1133.7,1289.24,986697724.1
2018-01-10 00:00:00+00:00,1289.24,1385.22,1210.85,1248.99,1445484601.88
2018-01-11 00:00:00+00:00,1248.96,1333.92,1100.85,1139.32,1270849838.43
2018-01-12 00:00:00+00:00,1139.32,1287.06,1087.61,1261.03,704750432.94
2018-01-13 00:00:00+00:00,1261.06,1422.86,1261.01,1385.02,744906594.35
2018-01-14 00:00:00+00:00,1385.02,1389.32,1267.48,1359.48,610496132.15
2018-01-15 00:00:00+00:00,1359.38,1381.35,1271.07,1278.69,537797572.32
2018-01-16 00:00:00+00:00,1278.7,1282.27,864.23,1050.26,1931700742.0
2018-01-17 00:00:00+00:00,1050.26,1115.66,764.75,1024.69,2034010888.99
2018-01-18 00:00:00+00:00,1024.9,1093.9,949.56,1012.97,1117430433.28
2018-01-19 00:00:00+00:00,1012.97,1083.62,982.62,1037.36,517599347.75
2018-01-20 00:00:00+00:00,1037.36,1164.62,1036.82,1150.5,545646401.81
2018-01-21 00:00:00+00:00,1150.5,1150.57,1008.06,1049.09,543760385.27
2018-01-22 00:00:00+00:00,1049.09,1084.28,917.0,999.64,676845706.25
2018-01-23 00:00:00+00:00,999.75,1020.66,908.31,984.47,660805261.99
2018-01-24 00:00:00+00:00,984.48,1062.6,956.97,1061.78,521553676.55
2018-01-25 00:00:00+00:00,1061.61,1102.42,1022.2,1046.37,568607934.27
2018-01-26 00:00:00+00:00,1046.37,1075.59,987.13,1048.58,509049582.65
2018-01-27 00:00:00+00:00,1048.58,1121.9,1033.86,1109.08,395059716.61
2018-01-28 00:00:00+00:00,1109.08,1240.47,1101.62,1231.58,662174309.95
2018-01-29 00:00:00+00:00,1231.57,1240.32,1151.53,1169.96,515965244.78
2018-01-30 00:00:00+00:00,1169.94,1173.18,1034.72,1063.75,835962532.22
2018-01-31 00:00:00+00:00,1063.77,1122.98,1020.77,1111.31,550605628.52
2018-02-01 00:00:00+00:00,1111.29,1155.58,954.75,1026.19,1033001644.78
2018-02-02 00:00:00+00:00,1026.19,1027.66,746.67,917.47,1606436956.8
2018-02-03 00:00:00+00:00,917.47,997.6,845.18,970.87,552868551.93
2018-02-04 00:00:00+00:00,970.87,971.05,781.36,827.59,666593264.45
2018-02-05 00:00:00+00:00,826.34,857.82,629.08,695.08,1272929187.15
2018-02-06 00:00:00+00:00,695.05,801.73,564.19,785.01,1556542861.3
2018-02-07 00:00:00+00:00,785.16,858.28,718.28,751.81,895500139.13
2018-02-08 00:00:00+00:00,751.86,844.86,750.02,813.55,510550202.1
2018-02-09 00:00:00+00:00,813.55,880.22,781.5,877.88,469210004.25
2018-02-10 00:00:00+00:00,877.66,909.32,816.09,850.75,451412405.8
